Year,MSHA ID,Mine Name,Mine State,Mine County,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Coal Supply Region,Production (short tons),Average Employees,Labor Hours
2023,4608878,Affinity Mine,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Mine only,Pocahontas Coal Company Llc,"P.O. Box 267, Midway, WV 25878",,Appalachia Central,"6,97,205",248,"5,78,871"
2023,4608879,Affinity Preparation Plant,West Virginia (Southern),Raleigh,Active,Surface,Operating Subsidiary,Preparation Plant,"Pocahontas Coal Company, Llc","P.O. Box 267, Midway, WV 25878",,Appalachia Central,0,7,"18,052"
2023,4608879,Affinity Preparation Plant,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Preparation Plant,"Pocahontas Coal Company, Llc","P.O. Box 267, Midway, WV 25878",,Appalachia Central,0,13,"35,043"
2023,4608977,Edwight Surface Mine,West Virginia (Southern),Raleigh,Active,Surface,Independent Producer Operator,Mine only,Sundial Mining Llc,"P.O. Box 131, Naoma, WV 25140",,Appalachia Central,"1,50,661",27,"64,673"
2023,4609026,Ewing Fork No. 1 Surface Mine,West Virginia (Southern),Raleigh,Active,Surface,Operating Subsidiary,Mine only,Republic Energy Llc,"P.O. Box 69, Pax, WV 25904",,Appalachia Central,"4,14,719",68,"1,72,373"
2023,4609091,Horse Creek Eagle,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Mine only,"Marfork Coal Company, Llc","P.O. Box 457, Whitesville, WV 25209",,Appalachia Central,"4,78,294",115,"2,61,800"
2023,4609096,Pocahontas Highwall Mine,West Virginia (Southern),Raleigh,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Pocahontas Coal Company, Llc","109 Appalachian Drive, Beckley, WV 25801",,Appalachia Central,"18,306",10,"18,914"
2023,4609212,Panther Eagle Mine,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Mine only,Marfork Coal Company,"P.O. Box 457, Whitesville, WV 25209",,Appalachia Central,"5,89,696",124,"2,83,541"
2023,4609216,Beckley Pocahontas Plant,West Virginia (Southern),Raleigh,Active,Underground,Independent Producer Operator,Preparation Plant,Icg Beckley Llc,"P.O. Box 49, Eccles, WV 25836",,Appalachia Central,0,30,"63,097"
2023,4609375,Glen Alum Tunnel Mine,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Mine only,"Marfork Coal Company, Llc","P.O. Box 69, Pax, WV 25904",,Appalachia Central,"3,90,033",87,"1,96,541"
2023,4609409,Shm 12-66,West Virginia (Southern),Raleigh,Active,Surface,Operating Subsidiary,Mine only,Republic Energy Llc,"P.O. Box 69, Pax, WV 25904",,Appalachia Central,"1,72,022",14,"33,330"
2023,4609475,Workman Creek Surface,West Virginia (Southern),Raleigh,Active,Surface,Operating Subsidiary,Mine only,Republic Energy Llc,"P.O. Box 69, Pax, WV 25904",,Appalachia Central,"18,27,237",296,"7,50,041"
2023,4609531,Pocahontas Hwm 52,West Virginia (Southern),Raleigh,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,"Pocahontas Coal Company, Llc","2005 Webster Road, Summersville, WV 26651",,Appalachia Central,"1,52,185",18,"43,902"
2023,4609550,Black Eagle,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Mine only,"Marfork Coal Company, Llc","P.O. Box 457, Whitesville, WV 25209",,Appalachia Central,"9,99,088",208,"5,08,227"
2023,4606736,Star Bridge Preparation Plant-,West Virginia (Northern),Randolph,Temporarily closed,Surface,Operating Subsidiary,Preparation Plant,Carter Roag Coal Company,"Hc 58 Box 200, Mill Creek, WV 26280",,Appalachia Northern,0,3,"12,933"
2023,4606736,Star Bridge Preparation Plant-,West Virginia (Northern),Randolph,Temporarily closed,Underground,Operating Subsidiary,Preparation Plant,Carter Roag Coal Company,"Hc 58 Box 200, Mill Creek, WV 26280",,Appalachia Northern,0,17,"73,286"
2023,4608656,Morgan Camp Mine,West Virginia (Northern),Randolph,Permanently abandoned,Underground,Operating Subsidiary,Mine only,Carter Roag Coal Company,"14272 Adolph Rd, Mill Creek, WV 26280",,Appalachia Northern,"1,80,214",123,"1,88,605"
2023,4609546,Beech Mountain Mine,West Virginia (Northern),Randolph,Permanently abandoned,Underground,Independent Producer Operator,Mine only,"Knox Operating, Llc","788 Bailey Switch Road, Bluefield, VA 24605",,Appalachia Northern,"53,139",18,"22,349"
2023,4609573,Hartridge Surface Mine,West Virginia (Northern),Randolph,Temporarily closed,Surface,Independent Producer Operator,Mine only,Carter Roag Coal Company,"14272 Adolph Road, Mill Creek, WV 26280",,Appalachia Northern,"2,535",6,"9,831"
2023,4609191,Leer Prep Plant,West Virginia (Northern),Taylor,Active,Underground,Operating Subsidiary,Preparation Plant,Aci Tygart Valley,"1200 Tygart Drive, Grafton, WV 26354",,Appalachia Northern,0,49,"1,12,914"
2023,4609192,Leer Mine,West Virginia (Northern),Taylor,Active,Underground,Operating Subsidiary,Mine only,Aci Tygart Valley,"1200 Tygart Drive, Grafton, WV 26354",,Appalachia Northern,"44,43,600",482,"12,02,719"
2023,4609028,Mountain View Mine,West Virginia (Northern),Tucker,Active,Underground,Operating Subsidiary,Mine only,"Mettiki Coal Wv, Llc","293 Table Rock Road, Oakland, MD 21550",,Appalachia Northern,"8,20,334",214,"5,11,998"
2023,4608030,Rockspring Plant,West Virginia (Southern),Wayne,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,"Lexington Coal Company, Llc","P.O. Box 299, Sidney, KY 41564",,Appalachia Central,0,5,"7,479"
2023,4609051,Ceredo Dock,West Virginia (Southern),Wayne,Active,Surface,Independent Producer Operator,Preparation Plant,Kanawha River Terminals,"P.O. Box 308, Ceredo, WV 25507",,Appalachia Central,0,30,"62,732"
2023,4609051,Ceredo Dock,West Virginia (Southern),Wayne,Active,Underground,Independent Producer Operator,Preparation Plant,Kanawha River Terminals,"P.O. Box 308, Ceredo, WV 25507",,Appalachia Central,0,30,"62,732"
2023,4606045,Birch River Energy Plant No 1,West Virginia (Northern),Webster,Temporarily closed,Surface,Independent Producer Operator,Preparation Plant,"Birch River Energy, Llc","25 Little Birch Road, Sutton, WV 26601",,Appalachia Northern,0,10,"19,814"
2023,4606045,Birch River Energy Plant No 1,West Virginia (Northern),Webster,Temporarily closed,Underground,Independent Producer Operator,Preparation Plant,"Birch River Energy, Llc","25 Little Birch Road, Sutton, WV 26601",,Appalachia Northern,0,9,"19,814"
2023,4609036,Seven Pines,West Virginia (Northern),Webster,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Birch River Energy, Llc","2691 Little Birch Road, Sutton, WV 26601",,Appalachia Northern,"1,32,227",40,"81,969"
2023,4601318,Harrison County Mine,West Virginia (Northern),Wetzel,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Harrison County Coal Resources,"464 North Portal Road, Wallace, WV 26448",United Mine Workers Of America,Appalachia Northern,"70,49,832",434,"10,38,089"
2023,4003571,Chm 23,West Virginia (Southern),Wyoming,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Contract Highwall Mining, Llc","29 Porter Hill Box 249, Stanville, KY 41659",,Appalachia Central,"1,52,587",6,"14,527"
2023,4604637,Kepler No. 1 Prep Plant,West Virginia (Southern),Wyoming,Active,Underground,Operating Subsidiary,Preparation Plant,Kepler Processing Company Llc,"P.O. Box 1050, Pineville, WV 24874",United Mine Workers Of America,Appalachia Central,0,11,"26,880"
2023,4608575,Skinned Poplar Strip,West Virginia (Southern),Wyoming,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Ed Coal, Inc.","39 Robin Place, Beckley, WV 25801",,Appalachia Central,"1,03,889",25,"51,915"
2023,4609007,Shm 27 Highwall Miner,West Virginia (Southern),Wyoming,Active,Surface,Independent Producer Operator,Mine only,"Bundy Auger Mining, Inc.","2005 Webster Rd, Summersville, WV 26651",,Appalachia Central,"92,993",6,"12,423"
2023,4609062,Coal Mountain No 1 Surface,West Virginia (Southern),Wyoming,Active,Surface,Operating Subsidiary,Mine only,Cm Energy Operations Lp,"200 George Street Suite 4, Beckley, WV 25801",United Mine Workers Of America,Appalachia Central,"11,88,568",15,"29,144"
2023,4609135,Coal Mountain Loadout,West Virginia (Southern),Wyoming,Active,Surface,Independent Producer Operator,Preparation Plant,Performance Industries,"200 George Street Suite 4, Beckley, WV 25801",,Appalachia Central,0,29,"57,241"
2023,4609316,K-2 Plant,West Virginia (Southern),Wyoming,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,Nufac Mining Company Inc,"P.O. Box 1085, Beckley, WV 25802",,Appalachia Central,0,2,624
2023,4609316,K-2 Plant,West Virginia (Southern),Wyoming,"Active, men working, not producing",Underground,Independent Producer Operator,Preparation Plant,Nufac Mining Company Inc,"P.O. Box 1085, Beckley, WV 25802",,Appalachia Central,0,17,"6,307"
2023,4609319,Lower War Eagle,West Virginia (Southern),Wyoming,Active,Underground,Operating Subsidiary,Mine only,"Greenbrier Minerals, Llc","P.O. Box 446, Man, WV 25635",,Appalachia Central,"5,08,933",144,"3,77,712"
2023,4609377,Glancy Surface Mine,West Virginia (Southern),Wyoming,Active,Surface,Operating Subsidiary,Mine only,Rockwell Mining Llc,"250 West Main Street, Suite 20, Lexington, KY 40507",,Appalachia Central,"7,48,527",98,"2,61,965"
2023,4609427,Eagle #3 Mine,West Virginia (Southern),Wyoming,Active,Underground,Operating Subsidiary,Mine only,"Rockwell Mining, Llc","P.O. Box 57, Wharton, WV 25208",,Appalachia Central,"2,25,739",67,"1,71,966"
2023,4609471,Flying Eagle,West Virginia (Southern),Wyoming,Active,Underground,Operating Subsidiary,Mine only,Rockwell Mining Llc,"3228 Summit Square Place, Suit, Lexington, KY 40509",,Appalachia Central,"3,40,844",68,"1,67,398"
2023,4609474,Belcher Branch,West Virginia (Southern),Wyoming,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Frontier Coal Company,"818 N Eisenhower Dr, Beckley, WV 25801",,Appalachia Central,"3,04,390",65,"1,05,073"
2023,4609522,Road Fork #52 Mine,West Virginia (Southern),Wyoming,Active,Underground,Operating Subsidiary,Mine only,"Spartan Mining Company, Llc","P.O. Box 460, Brenton, WV 24818",,Appalachia Central,"19,63,202",307,"7,49,097"
2023,4609569,Itmann No 5,West Virginia (Southern),Wyoming,Active,Underground,Independent Producer Operator,Mine only,Consol Mining Company Llc,"P.O. Box 279, Itman, WV 24847",,Appalachia Central,"3,15,623",144,"3,10,649"
2023,4609589,Gemini Surface Mine,West Virginia (Southern),Wyoming,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Onyx Energy, Llc","P.O. Box 198, Premier, WV 24878",,Appalachia Central,"14,859",18,"8,361"
2023,4609593,Still Run Surface Mine No. 1,West Virginia (Southern),Wyoming,Active,Surface,Independent Producer Operator,Mine only,"Wyoming Eagle, Llc","520 Forsythe Road, Bristol, VA 24202",,Appalachia Central,"1,01,454",20,"58,214"
2023,4609598,Itmann No.5 Plant,West Virginia (Southern),Wyoming,Active,Underground,Operating Subsidiary,Preparation Plant,Consol Mining Company Llc,"P.O. Box 279, Itman, WV 24847",,Appalachia Central,0,31,"63,898"
2023,4609608,Chilton Deep Mine No.1,West Virginia (Southern),Wyoming,Permanently abandoned,Underground,Independent Producer Operator,Mine only,Rockwell Mining Llc,"250 West Main Street, Suite 20, Lexington, KY 40507",,Appalachia Central,"2,24,921",56,"1,56,437"
2023,4609609,Tom Bailey Branch Surface Mine,West Virginia (Southern),Wyoming,Active,Surface,Independent Producer Operator,Mine only,"Ed Coal, Inc.","P.O. Box 305, Cadiz, OH 43907",,Appalachia Central,"13,962",16,"8,611"
2023,4609627,Wyco Surface Mine,West Virginia (Southern),Wyoming,Active,Surface,Independent Producer Operator,Mine only,"Pocahontas Coal Company, Llc","109 Appalachian Drive, Beckley, WV 25801",,Appalachia Central,"2,18,789",44,"98,825"
2023,4609637,Maben Surface,West Virginia (Southern),Wyoming,Active,Surface,Independent Producer Operator,Mine only,"Maben Coal, Llc","P.O. Box 219, Verner, WV 25650",,Appalachia Central,"35,960",23,"60,225"
2023,4609638,Highwall Miner No. 2,West Virginia (Southern),Wyoming,Active,Surface,Independent Producer Operator,Mine only,"Maben Coal, Llc","P.O. Box 219, Verner, WV 25650",,Appalachia Central,"1,36,627",9,"18,130"
2023,4609641,Sugar Run Surface Mine No. 1,West Virginia (Southern),Wyoming,Active,Surface,Independent Producer Operator,Mine only,"Wyoming Eagle, Llc.","520 Forsythe Road, Suite 102, Bristol, VA 24202",,Appalachia Central,"10,505",6,"10,807"
2023,4800083,Wyodak Mine,Wyoming,Campbell,Active,Surface,Operating Subsidiary,Mine only,Black Hills Energy,"3338 Garner Lake Rd, Gillette, WY 82716",,Powder River Basin,"37,49,605",56,"97,636"
2023,4800732,Belle Ayr Mine,Wyoming,Campbell,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Eagle Specialty Materials Llc,"P.O. Box 3039, Gillette, WY 82717",,Powder River Basin,"1,51,59,945",270,"4,57,707"
2023,4800977,Black Thunder,Wyoming,Campbell,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Thunder Basin Coal Company Llc,"P.O. Box 406, Wright, WY 82732",,Powder River Basin,"6,05,67,709","1,030","21,78,631"
2023,4800992,Cordero Rojo Mine,Wyoming,Campbell,Active,Surface,Operating Subsidiary,Mine only,Navajo Transitional Energy Com,"P.O. Box 3001, Gillette, WY 82718",,Powder River Basin,"94,07,910",283,"5,51,952"
2023,4800993,Rawhide Mine,Wyoming,Campbell,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,"Peabody Caballo Mining, Llc","P.O. Box 3042, Gillette, WY 82716",,Powder River Basin,"97,86,512",115,"2,44,438"
2023,4801034,Caballo Mine,Wyoming,Campbell,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,"Peabody Caballo Mining, Llc","2298 Bishop Rd/Caller Box 3041, Gillette, WY 82717",,Powder River Basin,"1,53,01,635",194,"4,10,788"
2023,4801078,Eagle Butte Mine,Wyoming,Campbell,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Eagle Specialty Materials Llc,"P.O. Box 3040, Gillette, WY 82717",,Powder River Basin,"1,63,00,133",288,"5,05,745"
2023,4801200,Buckskin Mine,Wyoming,Campbell,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Buckskin Mining Company,"P.O. Box 3027, Gillette, WY 82717",,Powder River Basin,"1,24,62,134",221,"4,72,379"
2023,4801215,Coal Creek Mine,Wyoming,Campbell,Active,Surface,Operating Subsidiary,Mine only,Thunder Basin Coal Company Llc,"P.O. Box 406, Wright, WY 82732",,Powder River Basin,"22,56,690",66,"1,34,610"
2023,4801353,North Antelope Rochelle Mine,Wyoming,Campbell,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Peabody Powder River Mining Ll,"Caller Box 3035, Gillette, WY 82717",,Powder River Basin,"6,20,18,972","1,120","23,43,595"
2023,4801429,Dry Fork Mine,Wyoming,Campbell,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Western Fuels-Wyoming Inc,"3629 N Garner Lake Rd, Gillette, WY 82716",,Powder River Basin,"41,93,171",69,"1,37,631"
2023,4801337,Antelope Coal Mine,Wyoming,Converse,Active,Surface,Operating Subsidiary,Mine only,Navajo Transitional Energy Com,"P.O. Box 3001, Gillette, WY 82717",,Powder River Basin,"1,92,54,551",422,"8,45,974"
2023,4800086,Kemmerer Mine,Wyoming,Lincoln,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,"Kemmerer Operations, Llc","P.O. Box 950, Kemmerer, WY 83101",United Mine Workers Of America,Western,"24,78,586",229,"4,07,841"
2023,4800677,Jim Bridger Mine,Wyoming,Sweetwater,Active,Surface,Operating Subsidiary,Mine only,Bridger Coal Company,"P.O. Box 68, Point Of Rock, WY 82942",Western Energy Workers,Western,"27,22,137",213,"4,53,006"
2023,4801180,Black Butte And Leucite Hills,Wyoming,Sweetwater,Active,Surface,Operating Subsidiary,Mine only,Black Butte Coal Company,"P.O. Box 98, Point Of Rock, WY 82942",,Western,"16,01,806",146,"2,71,053"
2023,4407420,Seng Camp Gob Pile,Refuse Recovery,Buchanan,Permanently abandoned,Refuse,Independent Producer Operator,Mine only,"Auger Coal, Llc","P.O. Box 289, Cedar Bluff, VA 24609",,Appalachia Central,"20,461",5,"3,803"
2023,4407425,Duty Gob Pile,Refuse Recovery,Buchanan,Active,Refuse,Independent Producer Operator,Mine only,"Clintwood Jod, Llc","23956 State Highway 194e, Feds Creek, KY 41524",,Appalachia Central,"5,448",1,"1,920"
2023,3608871,Mid Valley Bank,Refuse Recovery,Columbia,Active,Refuse,Independent Producer Operator,Mine only,"Mid-Valley Coal Sales, Inc.","212 W. Cherry St., Mt. Carmel, PA 17851",,Appalachia Northern,"33,860",6,"9,720"
2023,4609544,P610,Refuse Recovery,Logan,Active,Refuse,Independent Producer Operator,Mine only,"Holy Smoke Coal, Llc","P.O. Box 284, Holden, WV 25625",,Appalachia Central,"35,700",5,"8,320"
2023,1100588,Old Ed #21,Refuse Recovery,Franklin,Active,Refuse,Operating Subsidiary,Mine only,"Old Ed, Llc","500 Curler Tried Rd, Percy, IL 62272",,Illinois Basin,"1,27,746",4,"9,656"
2023,3608728,Polenik Mine,Refuse Recovery,Indiana,Active,Refuse,Independent Producer Operator,Mine only,"Alverda Enterprises, Inc.","P.O. Box 87, Alverda, PA 15710",,Appalachia Northern,419,2,122
2023,3610210,Mahanoy City Stripping,Refuse Recovery,Schuylkill,Active,Refuse,Independent Producer Operator,Mine only,Selkirk Enterprises Llc,"10 Gilberton Road, Gilberton, PA 17934",,Appalachia Northern,"36,515",3,"6,116"
2023,1103131,Bcr Mine #1,Refuse Recovery,Perry,Active,Refuse,Independent Producer Operator,Mine only,"Bc Recovery, Llc","500 Cutler-Trico Rd, Percy, IL 62272",,Illinois Basin,"36,415",7,"9,036"
